Step,Layer,Head,Sparsity
12,1,7,0.0056
12,1,8,0.5835
12,1,9,0.8848
12,1,10,0.9101
12,1,11,0.0219
12,1,12,0.0694
12,1,13,0.6945
12,1,14,0.0974
12,1,15,0.0921
12,1,16,0.7663
12,1,17,0.27
12,1,18,0.529
12,1,19,0.0087
12,1,20,0.5647
12,1,21,0.0094
12,1,22,0.0305
12,1,23,0.0176
12,1,24,0.0244
12,1,25,0.0191
12,1,26,0.0502
12,1,27,0.0924
12,1,28,0.0056
12,1,29,0.0776
12,1,30,0.0143
12,1,31,0.0148
12,1,32,0.0419
12,1,33,0.6412
12,1,34,0.4788
12,1,35,0.0016
12,1,36,0.4719
12,1,37,0.1266
12,1,38,0.1161
12,1,39,0.2637
12,2,0,0.0068
12,2,1,0.0924
12,2,2,0.0034
12,2,3,0.0199
12,2,4,0.0372
12,2,5,0.8847
12,2,6,0.0079
12,2,7,0.4209
12,2,8,0.5511
12,2,9,0.0444
12,2,10,0.093
12,2,11,0.2414
12,2,12,0.2325
12,2,13,0.1582
12,2,14,0.0249
12,2,15,0.1665
12,2,16,0.0082
12,2,17,0.0445
12,2,18,0.0465
12,2,19,0.324
12,2,20,0.0172
12,2,21,0.7028
12,2,22,0.1122
12,2,23,0.0026
12,2,24,0.3202
12,2,25,0.8349
12,2,26,0.1051
12,2,27,0.0581
12,2,28,0.0128
12,2,29,0.062
12,2,30,0.002
12,2,31,0.6792
12,2,32,0.6701
12,2,33,0.0087
12,2,34,0.4736
12,2,35,0.1528
12,2,36,0.2425
12,2,37,0.3381
12,2,38,0.0103
12,2,39,0.6872
12,3,0,0.0048
12,3,1,0.0098
12,3,2,0.0939
12,3,3,0.7075
12,3,4,0.5142
12,3,5,0.0276
12,3,6,0.485
12,3,7,0.0018
12,3,8,0.0359
12,3,9,0.7297
12,3,10,0.0358
12,3,11,0.3342
12,3,12,0.0062
12,3,13,0.7309
12,3,14,0.2307
12,3,15,0.0793
12,3,16,0.1003
12,3,17,0.3683
12,3,18,0.1066
12,3,19,0.2167
12,3,20,0.2279
12,3,21,0.1883
12,3,22,0.0119
12,3,23,0.1486
12,3,24,0.0985
12,3,25,0.6242
12,3,26,0.0074
12,3,27,0.8422
12,3,28,0.8196
12,3,29,0.3642
12,3,30,0.0403
12,3,31,0.432
12,3,32,0.4774
12,3,33,0.0055
12,3,34,0.0113
12,3,35,0.0776
12,3,36,0.3303
12,3,37,0.1758
12,3,38,0.1156
12,3,39,0.0232
12,4,0,0.1085
12,4,1,0.0043
12,4,2,0.454
12,4,3,0.5221
12,4,4,0.8078
12,4,5,0.0341
12,4,6,0.6061
12,4,7,0.0085
12,4,8,0.2313
12,4,9,0.1033
12,4,10,0.113
12,4,11,0.769
12,4,12,0.0027
12,4,13,0.3014
12,4,14,0.1597
12,4,15,0.0584
12,4,16,0.5191
12,4,17,0.0035
12,4,18,0.0041
12,4,19,0.593
12,4,20,0.4266
12,4,21,0.0466
12,4,22,0.0515
12,4,23,0.1854
12,4,24,0.3527
12,4,25,0.4612
12,4,26,0.1708
12,4,27,0.0259
12,4,28,0.5603
12,4,29,0.0148
12,4,30,0.0129
12,4,31,0.0591
12,4,32,0.014
12,4,33,0.007
12,4,34,0.7951
12,4,35,0.019
12,4,36,0.2962
12,4,37,0.2067
12,4,38,0.0032
12,4,39,0.0656
12,5,0,0.0838
12,5,1,0.0621
12,5,2,0.7499
12,5,3,0.5388
12,5,4,0.0106
12,5,5,0.0776
12,5,6,0.6015
12,5,7,0.3066
12,5,8,0.0422
12,5,9,0.0177
12,5,10,0.1501
12,5,11,0.1444
12,5,12,0.1111
12,5,13,0.381
12,5,14,0.2699
12,5,15,0.0915
12,5,16,0.6342
12,5,17,0.0096
12,5,18,0.4526
12,5,19,0.0135
12,5,20,0.8346
12,5,21,0.0261
12,5,22,0.0314
12,5,23,0.0205
12,5,24,0.0136
12,5,25,0.0803
12,5,26,0.0475
12,5,27,0.283
12,5,28,0.2389
12,5,29,0.0582
12,5,30,0.6605
12,5,31,0.0068
12,5,32,0.038
12,5,33,0.7515
12,5,34,0.7851
12,5,35,0.0221
12,5,36,0.1096
12,5,37,0.13
12,5,38,0.5269
12,5,39,0.3117
12,6,0,0.1715
12,6,1,0.5704
12,6,2,0.1274
12,6,3,0.0321
12,6,4,0.0294
12,6,5,0.3082
12,6,6,0.0077
12,6,7,0.3401
12,6,8,0.1335
12,6,9,0.0514
12,6,10,0.0655
12,6,11,0.0322
12,6,12,0.0195
12,6,13,0.0316
12,6,14,0.0087
12,6,15,0.0308
12,6,16,0.3297
12,6,17,0.1709
12,6,18,0.3268
12,6,19,0.0734
12,6,20,0.256
12,6,21,0.0244
12,6,22,0.3958
12,6,23,0.1772
12,6,24,0.0982
12,6,25,0.1067
12,6,26,0.2051
12,6,27,0.7114
12,6,28,0.0263
12,6,29,0.3991
12,6,30,0.0324
12,6,31,0.3215
12,6,32,0.0714
12,6,33,0.0709
12,6,34,0.0155
12,6,35,0.0175
12,6,36,0.4826
12,6,37,0.0331
12,6,38,0.2341
12,6,39,0.0034
12,7,0,0.0054
12,7,1,0.285
12,7,2,0.0116
12,7,3,0.023
12,7,4,0.0199
12,7,5,0.0354
12,7,6,0.093
12,7,7,0.0222
12,7,8,0.1526
12,7,9,0.0267
12,7,10,0.0589
12,7,11,0.3476
12,7,12,0.0293
12,7,13,0.0359
12,7,14,0.5549
12,7,15,0.565
12,7,16,0.1248
12,7,17,0.5061
12,7,18,0.0158
12,7,19,0.4939
12,7,20,0.0786
12,7,21,0.088
12,7,22,0.054
12,7,23,0.0262
12,7,24,0.3534
12,7,25,0.0564
12,7,26,0.1736
12,7,27,0.2179
12,7,28,0.0453
12,7,29,0.4117
12,7,30,0.4909
12,7,31,0.0483
12,7,32,0.2419
12,7,33,0.239
12,7,34,0.0477
12,7,35,0.0546
12,7,36,0.0045
12,7,37,0.3536
12,7,38,0.2866
12,7,39,0.3829
12,8,0,0.0042
12,8,1,0.0392
12,8,2,0.1511
12,8,3,0.376
12,8,4,0.1599
12,8,5,0.2367
12,8,6,0.0136
12,8,7,0.0898
12,8,8,0.4871
12,8,9,0.1611
12,8,10,0.0112
12,8,11,0.1435
12,8,12,0.0525
12,8,13,0.3422
12,8,14,0.0251
12,8,15,0.0936
12,8,16,0.1797
12,8,17,0.0454
12,8,18,0.0826
12,8,19,0.1141
12,8,20,0.2117
12,8,21,0.0136
12,8,22,0.1851
12,8,23,0.3134
12,8,24,0.2596
12,8,25,0.0212
12,8,26,0.115
12,8,27,0.1681
12,8,28,0.0561
12,8,29,0.2485
12,8,30,0.2913
12,8,31,0.2544
12,8,32,0.0299
12,8,33,0.0189
12,8,34,0.1446
12,8,35,0.3019
12,8,36,0.1412
12,8,37,0.1297
12,8,38,0.3344
12,8,39,0.0501
12,9,0,0.3731
12,9,1,0.0307
12,9,2,0.1324
12,9,3,0.3361
12,9,4,0.0881
12,9,5,0.0466
12,9,6,0.0216
12,9,7,0.1873
12,9,8,0.2311
12,9,9,0.1721
12,9,10,0.0487
12,9,11,0.1675
12,9,12,0.0347
12,9,13,0.0213
12,9,14,0.3867
12,9,15,0.1038
12,9,16,0.299
12,9,17,0.2987
12,9,18,0.0049
12,9,19,0.1514
12,9,20,0.0857
12,9,21,0.0329
12,9,22,0.2117
12,9,23,0.0356
12,9,24,0.2397
12,9,25,0.0983
12,9,26,0.0885
12,9,27,0.1318
12,9,28,0.0234
12,9,29,0.016
12,9,30,0.0534
12,9,31,0.2788
12,9,32,0.0334
12,9,33,0.2846
12,9,34,0.2381
12,9,35,0.0543
12,9,36,0.0237
12,9,37,0.2083
12,9,38,0.4832
12,9,39,0.0613
12,10,0,0.0372
12,10,1,0.3945
12,10,2,0.2554
12,10,3,0.0461
12,10,4,0.009
12,10,5,0.3415
12,10,6,0.0355
12,10,7,0.2503
12,10,8,0.0405
12,10,9,0.0925
12,10,10,0.0221
12,10,11,0.2931
12,10,12,0.0694
12,10,13,0.2098
12,10,14,0.3639
12,10,15,0.2716
12,10,16,0.0423
12,10,17,0.0609
12,10,18,0.104
12,10,19,0.0227
12,10,20,0.0265
12,10,21,0.1758
12,10,22,0.0685
12,10,23,0.0108
12,10,24,0.2384
12,10,25,0.4784
12,10,26,0.1273
12,10,27,0.2021
12,10,28,0.4305
12,10,29,0.0831
12,10,30,0.2468
12,10,31,0.1892
12,10,32,0.0379
12,10,33,0.0188
12,10,34,0.1858
12,10,35,0.1162
12,10,36,0.1593
12,10,37,0.0388
12,10,38,0.0282
12,10,39,0.0339
12,11,0,0.0247
12,11,1,0.1647
12,11,2,0.1505
12,11,3,0.0151
12,11,4,0.0816
12,11,5,0.0549
12,11,6,0.2482
12,11,7,0.1788
12,11,8,0.0517
12,11,9,0.0787
12,11,10,0.1416
12,11,11,0.0087
12,11,12,0.4155
12,11,13,0.0166
12,11,14,0.1221
12,11,15,0.0248
12,11,16,0.0216
12,11,17,0.215
12,11,18,0.1756
12,11,19,0.216
12,11,20,0.2754
12,11,21,0.1691
12,11,22,0.0897
12,11,23,0.2171
12,11,24,0.0932
12,11,25,0.1796
12,11,26,0.166
12,11,27,0.1073
12,11,28,0.3101
12,11,29,0.0723
12,11,30,0.0507
12,11,31,0.0418
12,11,32,0.0251
12,11,33,0.024
12,11,34,0.1763
12,11,35,0.1721
12,11,36,0.0041
12,11,37,0.0635
12,11,38,0.3467
12,11,39,0.2013
12,12,0,0.2004
12,12,1,0.2102
12,12,2,0.0968
12,12,3,0.0363
12,12,4,0.4433
12,12,5,0.0247
12,12,6,0.0266
12,12,7,0.1429
12,12,8,0.0334
12,12,9,0.0174
12,12,10,0.0068
12,12,11,0.0668
12,12,12,0.04
12,12,13,0.0441
12,12,14,0.1108
12,12,15,0.0153
12,12,16,0.0697
12,12,17,0.2921
12,12,18,0.0269
12,12,19,0.1796
12,12,20,0.2076
12,12,21,0.0617
12,12,22,0.0096
12,12,23,0.0709
12,12,24,0.0977
12,12,25,0.0216
12,12,26,0.2122
12,12,27,0.0618
12,12,28,0.0244
12,12,29,0.0152
12,12,30,0.0587
12,12,31,0.3077
12,12,32,0.0123
12,12,33,0.0405
12,12,34,0.0322
12,12,35,0.2269
12,12,36,0.0471
12,12,37,0.0833
12,12,38,0.0313
12,12,39,0.1049
12,13,0,0.0561
12,13,1,0.0514
12,13,2,0.4012
12,13,3,0.3528
12,13,4,0.0036
12,13,5,0.2769
12,13,6,0.0408
12,13,7,0.0173
12,13,8,0.0223
12,13,9,0.5301
12,13,10,0.0192
12,13,11,0.0213
12,13,12,0.044
12,13,13,0.0295
12,13,14,0.1383
12,13,15,0.0145
12,13,16,0.0201
12,13,17,0.4193
12,13,18,0.0236
12,13,19,0.0147
12,13,20,0.0487
12,13,21,0.0039
12,13,22,0.0351
12,13,23,0.0168
12,13,24,0.3412
12,13,25,0.024
12,13,26,0.0166
12,13,27,0.1388
12,13,28,0.0553
12,13,29,0.1081
12,13,30,0.0096
12,13,31,0.0118
12,13,32,0.0302
12,13,33,0.222
12,13,34,0.0159
12,13,35,0.0689
12,13,36,0.0657
12,13,37,0.0235
12,13,38,0.017
12,13,39,0.0119
12,14,0,0.0109
12,14,1,0.0125
12,14,2,0.1385
12,14,3,0.1739
12,14,4,0.0314
12,14,5,0.1435
12,14,6,0.0095
12,14,7,0.1049
12,14,8,0.0465
12,14,9,0.0163
12,14,10,0.0591
12,14,11,0.1337
12,14,12,0.0633
12,14,13,0.0563
12,14,14,0.1177
12,14,15,0.2272
12,14,16,0.1256
12,14,17,0.0991
12,14,18,0.2137
12,14,19,0.021
12,14,20,0.2602
12,14,21,0.06
12,14,22,0.0407
12,14,23,0.0385
12,14,24,0.1057
12,14,25,0.2865
12,14,26,0.0997
12,14,27,0.0361
12,14,28,0.0546
12,14,29,0.1259
12,14,30,0.2796
12,14,31,0.0215
12,14,32,0.1707
12,14,33,0.0289
12,14,34,0.0473
12,14,35,0.0377
12,14,36,0.1279
12,14,37,0.1486
12,14,38,0.0133
12,14,39,0.0292
12,15,0,0.0272
12,15,1,0.7609
12,15,2,0.0475
12,15,3,0.3334
12,15,4,0.0967
12,15,5,0.2028
12,15,6,0.0337
12,15,7,0.0048
12,15,8,0.0152
12,15,9,0.0212
12,15,10,0.0111
12,15,11,0.1707
12,15,12,0.1145
12,15,13,0.6648
12,15,14,0.0815
12,15,15,0.0136
12,15,16,0.1636
12,15,17,0.1305
12,15,18,0.0241
12,15,19,0.0105
12,15,20,0.5232
12,15,21,0.0358
12,15,22,0.1404
12,15,23,0.1879
12,15,24,0.0426
12,15,25,0.0452
12,15,26,0.0651
12,15,27,0.3245
12,15,28,0.0275
12,15,29,0.0138
12,15,30,0.0025
12,15,31,0.0184
12,15,32,0.0411
12,15,33,0.0539
12,15,34,0.0663
12,15,35,0.1681
12,15,36,0.0185
12,15,37,0.0247
12,15,38,0.0015
12,15,39,0.0392
12,16,0,0.113
12,16,1,0.0411
12,16,2,0.0645
12,16,3,0.0249
12,16,4,0.0574
12,16,5,0.0798
12,16,6,0.0107
12,16,7,0.0131
12,16,8,0.2011
12,16,9,0.0755
12,16,10,0.0789
12,16,11,0.5312
12,16,12,0.3526
12,16,13,0.0285
12,16,14,0.1533
12,16,15,0.465
12,16,16,0.0434
12,16,17,0.1208
12,16,18,0.129
12,16,19,0.0106
12,16,20,0.0317
12,16,21,0.0136
12,16,22,0.0347
12,16,23,0.022
12,16,24,0.0488
12,16,25,0.1984
12,16,26,0.1658
12,16,27,0.0537
12,16,28,0.0675
12,16,29,0.0197
12,16,30,0.0736
12,16,31,0.0348
12,16,32,0.0144
12,16,33,0.0293
12,16,34,0.0214
12,16,35,0.564
12,16,36,0.0303
12,16,37,0.0114
12,16,38,0.0144
12,16,39,0.0188
12,17,0,0.0148
12,17,1,0.144
12,17,2,0.0159
12,17,3,0.0136
12,17,4,0.1565
12,17,5,0.0135
12,17,6,0.0089
12,17,7,0.1629
12,17,8,0.2841
12,17,9,0.352
12,17,10,0.0289
12,17,11,0.0137
12,17,12,0.0218
12,17,13,0.2288
12,17,14,0.0201
12,17,15,0.0073
12,17,16,0.4142
12,17,17,0.0765
12,17,18,0.0787
12,17,19,0.1947
12,17,20,0.0282
12,17,21,0.0794
12,17,22,0.0792
12,17,23,0.0569
12,17,24,0.0093
12,17,25,0.0186
12,17,26,0.0185
12,17,27,0.0106
12,17,28,0.365
12,17,29,0.0156
12,17,30,0.0729
12,17,31,0.0343
12,17,32,0.097
12,17,33,0.0093
12,17,34,0.0181
12,17,35,0.1614
12,17,36,0.094
12,17,37,0.0348
12,17,38,0.142
12,17,39,0.0542
12,18,0,0.0371
12,18,1,0.0205
12,18,2,0.2633
12,18,3,0.0648
12,18,4,0.145
12,18,5,0.0161
12,18,6,0.0206
12,18,7,0.287
12,18,8,0.0125
12,18,9,0.0316
12,18,10,0.0636
12,18,11,0.014
12,18,12,0.0206
12,18,13,0.0639
12,18,14,0.1723
12,18,15,0.0031
12,18,16,0.0052
12,18,17,0.0316
12,18,18,0.0089
12,18,19,0.2232
12,18,20,0.007
12,18,21,0.1644
12,18,22,0.1142
12,18,23,0.0344
12,18,24,0.127
12,18,25,0.0431
12,18,26,0.0348
12,18,27,0.1089
12,18,28,0.0039
12,18,29,0.0469
12,18,30,0.0256
12,18,31,0.0815
12,18,32,0.0199
12,18,33,0.0146
12,18,34,0.018
12,18,35,0.0191
12,18,36,0.0312
12,18,37,0.1293
12,18,38,0.4844
12,18,39,0.2665
12,19,0,0.0237
12,19,1,0.0534
12,19,2,0.0385
12,19,3,0.2047
12,19,4,0.008
12,19,5,0.1095
12,19,6,0.1129
12,19,7,0.0195
12,19,8,0.0134
12,19,9,0.0232
12,19,10,0.0067
12,19,11,0.2581
12,19,12,0.3366
12,19,13,0.0439
12,19,14,0.029
12,19,15,0.1237
12,19,16,0.2821
12,19,17,0.1731
12,19,18,0.0682
12,19,19,0.0162
12,19,20,0.0227
12,19,21,0.0976
12,19,22,0.2282
12,19,23,0.0554
12,19,24,0.0351
12,19,25,0.0462
12,19,26,0.0567
12,19,27,0.5905
12,19,28,0.0085
12,19,29,0.0346
12,19,30,0.0325
12,19,31,0.0831
12,19,32,0.0221
12,19,33,0.0204
12,19,34,0.0257
12,19,35,0.1221
12,19,36,0.1519
12,19,37,0.1278
12,19,38,0.0317
12,19,39,0.1919
12,20,0,0.0859
12,20,1,0.0656
12,20,2,0.0834
12,20,3,0.0136
12,20,4,0.2373
12,20,5,0.1092
12,20,6,0.1844
12,20,7,0.1815
12,20,8,0.1877
12,20,9,0.0928
12,20,10,0.4323
12,20,11,0.3292
12,20,12,0.6707
12,20,13,0.1168
12,20,14,0.0477
12,20,15,0.0197
12,20,16,0.0909
12,20,17,0.098
12,20,18,0.0977
12,20,19,0.112
12,20,20,0.0653
12,20,21,0.0317
12,20,22,0.1742
12,20,23,0.3794
12,20,24,0.1414
12,20,25,0.091
12,20,26,0.0494
12,20,27,0.2237
12,20,28,0.0838
12,20,29,0.0175
12,20,30,0.0699
12,20,31,0.1313
12,20,32,0.4028
12,20,33,0.0552
12,20,34,0.0437
12,20,35,0.1311
12,20,36,0.075
12,20,37,0.1207
12,20,38,0.1136
12,20,39,0.0886
12,21,0,0.6163
12,21,1,0.0038
12,21,2,0.1347
12,21,3,0.1489
12,21,4,0.0443
12,21,5,0.2794
12,21,6,0.0257
12,21,7,0.4341
12,21,8,0.0007
12,21,9,0.15
12,21,10,0.2155
12,21,11,0.0357
12,21,12,0.3313
12,21,13,0.0281
12,21,14,0.1497
12,21,15,0.1944
12,21,16,0.2613
12,21,17,0.1229
12,21,18,0.1927
12,21,19,0.4592
12,21,20,0.2185
12,21,21,0.079
12,21,22,0.4629
12,21,23,0.0042
12,21,24,0.3255
12,21,25,0.1872
12,21,26,0.0292
12,21,27,0.1386
12,21,28,0.0476
12,21,29,0.0127
12,21,30,0.0787
12,21,31,0.0528
12,21,32,0.4083
12,21,33,0.0535
12,21,34,0.0424
12,21,35,0.2465
12,21,36,0.1367
12,21,37,0.2351
12,21,38,0.0716
12,21,39,0.0325
12,22,0,0.2981
12,22,1,0.0228
12,22,2,0.2182
12,22,3,0.0178
12,22,4,0.6561
12,22,5,0.2955
12,22,6,0.0066
12,22,7,0.0206
12,22,8,0.0121
12,22,9,0.6835
12,22,10,0.0634
12,22,11,0.0178
12,22,12,0.1093
12,22,13,0.3706
12,22,14,0.0194
12,22,15,0.058
12,22,16,0.6951
12,22,17,0.0937
12,22,18,0.1049
12,22,19,0.0051
12,22,20,0.0089
12,22,21,0.0606
12,22,22,0.0015
12,22,23,0.0151
12,22,24,0.0638
12,22,25,0.2712
12,22,26,0.3973
12,22,27,0.0398
12,22,28,0.0505
12,22,29,0.0171
12,22,30,0.0026
12,22,31,0.0509
12,22,32,0.2019
12,22,33,0.1052
12,22,34,0.0484
12,22,35,0.6425
12,22,36,0.018
12,22,37,0.0151
12,22,38,0.0124
12,22,39,0.1612
12,23,0,0.4307
12,23,1,0.1031
12,23,2,0.0343
12,23,3,0.1023
12,23,4,0.0755
12,23,5,0.088
12,23,6,0.0934
12,23,7,0.1325
12,23,8,0.4233
12,23,9,0.3764
12,23,10,0.0239
12,23,11,0.0658
12,23,12,0.0336
12,23,13,0.0487
12,23,14,0.0811
12,23,15,0.2256
12,23,16,0.511
12,23,17,0.0634
12,23,18,0.1101
12,23,19,0.0538
12,23,20,0.1095
12,23,21,0.0961
12,23,22,0.1221
12,23,23,0.0528
12,23,24,0.1985
12,23,25,0.0348
12,23,26,0.076
12,23,27,0.0109
12,23,28,0.1909
12,23,29,0.1153
12,23,30,0.1223
12,23,31,0.3396
12,23,32,0.0725
12,23,33,0.0969
12,23,34,0.0269
12,23,35,0.0217
12,23,36,0.1538
12,23,37,0.0594
12,23,38,0.0421
12,23,39,0.0329
12,24,0,0.0645
12,24,1,0.0844
12,24,2,0.1097
12,24,3,0.5186
12,24,4,0.1083
12,24,5,0.1567
12,24,6,0.1092
12,24,7,0.0358
12,24,8,0.0993
12,24,9,0.0649
12,24,10,0.285
12,24,11,0.3306
12,24,12,0.3046
12,24,13,0.0498
12,24,14,0.0649
12,24,15,0.1332
12,24,16,0.0543
12,24,17,0.0263
12,24,18,0.0491
12,24,19,0.1531
12,24,20,0.0082
12,24,21,0.0963
12,24,22,0.0338
12,24,23,0.039
12,24,24,0.0233
12,24,25,0.2838
12,24,26,0.041
12,24,27,0.0591
12,24,28,0.0229
12,24,29,0.5218
12,24,30,0.1174
12,24,31,0.1075
12,24,32,0.0714
12,24,33,0.1422
12,24,34,0.7431
12,24,35,0.0299
12,24,36,0.1909
12,24,37,0.0549
12,24,38,0.1125
12,24,39,0.0751
12,25,0,0.1714
12,25,1,0.0556
12,25,2,0.0368
12,25,3,0.3037
12,25,4,0.071
12,25,5,0.3625
12,25,6,0.1481
12,25,7,0.3218
12,25,8,0.4149
12,25,9,0.062
12,25,10,0.0182
12,25,11,0.041
12,25,12,0.0676
12,25,13,0.0435
12,25,14,0.2434
12,25,15,0.562
12,25,16,0.1617
12,25,17,0.2831
12,25,18,0.4104
12,25,19,0.3161
12,25,20,0.0142
12,25,21,0.091
12,25,22,0.2526
12,25,23,0.0603
12,25,24,0.077
12,25,25,0.0335
12,25,26,0.0177
12,25,27,0.0401
12,25,28,0.0185
12,25,29,0.0441
12,25,30,0.0189
12,25,31,0.1419
12,25,32,0.0295
12,25,33,0.0956
12,25,34,0.0244
12,25,35,0.0359
12,25,36,0.0446
12,25,37,0.4821
12,25,38,0.1806
12,25,39,0.2318
12,26,0,0.0625
12,26,1,0.2791
12,26,2,0.0247
12,26,3,0.1002
12,26,4,0.1165
12,26,5,0.6971
12,26,6,0.0505
12,26,7,0.0816
12,26,8,0.025
12,26,9,0.0266
12,26,10,0.0802
12,26,11,0.0533
12,26,12,0.3793
12,26,13,0.0211
12,26,14,0.1401
12,26,15,0.0033
12,26,16,0.1326
12,26,17,0.3601
12,26,18,0.1292
12,26,19,0.3795
12,26,20,0.01
12,26,21,0.1322
12,26,22,0.2431
12,26,23,0.3308
12,26,24,0.225
12,26,25,0.092
12,26,26,0.4404
12,26,27,0.0069
12,26,28,0.0146
12,26,29,0.1297
12,26,30,0.4813
12,26,31,0.0552
12,26,32,0.0804
12,26,33,0.0645
12,26,34,0.0361
12,26,35,0.0974
12,26,36,0.1734
12,26,37,0.0218
12,26,38,0.1733
12,26,39,0.6077
12,27,0,0.2355
12,27,1,0.4744
12,27,2,0.1521
12,27,3,0.0753
12,27,4,0.0931
12,27,5,0.0313
12,27,6,0.131
12,27,7,0.392
12,27,8,0.1444
12,27,9,0.0359
12,27,10,0.221
12,27,11,0.1774
12,27,12,0.1305
12,27,13,0.0031
12,27,14,0.085
12,27,15,0.8338
12,27,16,0.0323
12,27,17,0.0758
12,27,18,0.0334
12,27,19,0.3706
12,27,20,0.5894
12,27,21,0.0108
12,27,22,0.4861
12,27,23,0.2501
12,27,24,0.0722
12,27,25,0.2309
12,27,26,0.0435
12,27,27,0.0465
12,27,28,0.0476
12,27,29,0.6311
12,27,30,0.2097
12,27,31,0.1187
12,27,32,0.3081
12,27,33,0.0027
12,27,34,0.0739
12,27,35,0.4173
12,27,36,0.6083
12,27,37,0.1208
12,27,38,0.0729
12,27,39,0.0256
12,28,0,0.1474
12,28,1,0.8505
12,28,2,0.0319
12,28,3,0.1792
12,28,4,0.1053
12,28,5,0.0162
12,28,6,0.2243
12,28,7,0.0998
12,28,8,0.4778
12,28,9,0.5104
12,28,10,0.0239
12,28,11,0.0049
12,28,12,0.0296
12,28,13,0.6898
12,28,14,0.06
12,28,15,0.4716
12,28,16,0.0328
12,28,17,0.0049
12,28,18,0.0526
12,28,19,0.696
12,28,20,0.0808
12,28,21,0.5345
12,28,22,0.245
12,28,23,0.5335
12,28,24,0.1652
12,28,25,0.6275
12,28,26,0.0643
12,28,27,0.06
12,28,28,0.0059
12,28,29,0.3729
12,28,30,0.364
12,28,31,0.0511
12,28,32,0.1563
12,28,33,0.0178
12,28,34,0.5425
12,28,35,0.0443
12,28,36,0.0058
12,28,37,0.0044
12,28,38,0.0192
12,28,39,0.018
12,29,0,0.7849
12,29,1,0.0109
12,29,2,0.3701
12,29,3,0.749
12,29,4,0.0051
12,29,5,0.0807
12,29,6,0.0301
12,29,7,0.1732
12,29,8,0.0036
12,29,9,0.0403
12,29,10,0.4224
12,29,11,0.1831
12,29,12,0.0842
12,29,13,0.174
12,29,14,0.4865
12,29,15,0.4919
12,29,16,0.8788
12,29,17,0.004
12,29,18,0.0138
12,29,19,0.0096
12,29,20,0.4754
12,29,21,0.0169
12,29,22,0.0313
12,29,23,0.0807
12,29,24,0.4786
12,29,25,0.5589
12,29,26,0.0036
12,29,27,0.1337
12,29,28,0.0086
12,29,29,0.0288
12,29,30,0.2004
12,29,31,0.173
12,29,32,0.2032
12,29,33,0.0179
12,29,34,0.0975
12,29,35,0.0379
12,29,36,0.0249
12,29,37,0.0071
12,29,38,0.6846
12,29,39,0.1398
12,30,0,0.2171
12,30,1,0.0945
12,30,2,0.0036
12,30,3,0.4623
12,30,4,0.2833
12,30,5,0.2793
12,30,6,0.3964
12,30,7,0.2508
12,30,8,0.397
12,30,9,0.0046
12,30,10,0.1697
12,30,11,0.1811
12,30,12,0.1247
12,30,13,0.1996
12,30,14,0.085
12,30,15,0.5763
12,30,16,0.681
12,30,17,0.0074
12,30,18,0.1753
12,30,19,0.631
12,30,20,0.2811
12,30,21,0.1599
12,30,22,0.1925
12,30,23,0.5577
12,30,24,0.7953
12,30,25,0.0084
12,30,26,0.1437
12,30,27,0.1203
12,30,28,0.1686
12,30,29,0.2437
12,30,30,0.0092
12,30,31,0.1633
12,30,32,0.4117
12,30,33,0.2482
12,30,34,0.0032
12,30,35,0.1065
12,30,36,0.1805
12,30,37,0.2446
12,30,38,0.1043
12,30,39,0.0872
12,31,0,0.0295
12,31,1,0.2914
12,31,2,0.2469
12,31,3,0.354
12,31,4,0.8162
12,31,5,0.0942
12,31,6,0.0273
12,31,7,0.8464
12,31,8,0.001
12,31,9,0.0822
12,31,10,0.6523
12,31,11,0.3591
12,31,12,0.0278
12,31,13,0.0027
12,31,14,0.0455
12,31,15,0.0184
12,31,16,0.0517
12,31,17,0.248
12,31,18,0.6268
12,31,19,0.2547
12,31,20,0.0087
12,31,21,0.0064
12,31,22,0.2157
12,31,23,0.2466
12,31,24,0.657
12,31,25,0.8307
12,31,26,0.0986
12,31,27,0.1229
12,31,28,0.0141
12,31,29,0.3422
12,31,30,0.0122
12,31,31,0.0134
12,31,32,0.0776
12,31,33,0.8193
12,31,34,0.012
12,31,35,0.5959
12,31,36,0.8876
12,31,37,0.0146
12,31,38,0.0609
12,31,39,0.002
12,32,0,0.8668
12,32,1,0.0702
12,32,2,0.7122
12,32,3,0.0244
12,32,4,0.0055
12,32,5,0.6993
12,32,6,0.555
12,32,7,0.8209
12,32,8,0.0869
12,32,9,0.4177
12,32,10,0.2842
12,32,11,0.023
12,32,12,0.0359
12,32,13,0.6025
12,32,14,0.1591
12,32,15,0.0027
12,32,16,0.4959
12,32,17,0.8489
12,32,18,0.1218
12,32,19,0.0041
12,32,20,0.1061
12,32,21,0.0456
12,32,22,0.5052
12,32,23,0.8549
12,32,24,0.0077
12,32,25,0.2974
12,32,26,0.0815
12,32,27,0.0524
12,32,28,0.0522
12,32,29,0.3128
12,32,30,0.0153
12,32,31,0.0508
12,32,32,0.0009
12,32,33,0.1911
12,32,34,0.0445
12,32,35,0.7977
12,32,36,0.1264
12,32,37,0.016
12,32,38,0.0067
12,32,39,0.0032
12,33,0,0.9229
12,33,1,0.0002
12,33,2,0.8959
12,33,3,0.0101
12,33,4,0.0003
12,33,5,0.8741
12,33,6,0.9342
12,33,7,0.778
