Step,Layer,Head,Sparsity
10,12,10,0.0429
10,12,11,0.0418
10,12,12,0.0061
10,12,13,0.0438
10,12,14,0.0193
10,12,15,0.1166
10,12,16,0.0056
10,12,17,0.062
10,12,18,0.0055
10,12,19,0.0153
10,12,20,0.0092
10,12,21,0.0614
10,12,22,0.0122
10,12,23,0.0074
10,13,0,0.0205
10,13,1,0.0099
10,13,2,0.0198
10,13,3,0.0077
10,13,4,0.0099
10,13,5,0.0684
10,13,6,0.0144
10,13,7,0.0085
10,13,8,0.0451
10,13,9,0.0208
10,13,10,0.0133
10,13,11,0.0132
10,13,12,0.074
10,13,13,0.0257
10,13,14,0.1498
10,13,15,0.0413
10,13,16,0.0084
10,13,17,0.0072
10,13,18,0.2521
10,13,19,0.0067
10,13,20,0.011
10,13,21,0.0074
10,13,22,0.0132
10,13,23,0.0311
10,14,0,0.0172
10,14,1,0.013
10,14,2,0.008
10,14,3,0.0242
10,14,4,0.0312
10,14,5,0.0268
10,14,6,0.0562
10,14,7,0.0128
10,14,8,0.0058
10,14,9,0.1
10,14,10,0.0265
10,14,11,0.0155
10,14,12,0.0125
10,14,13,0.0246
10,14,14,0.0131
10,14,15,0.0819
10,14,16,0.1142
10,14,17,0.0079
10,14,18,0.0289
10,14,19,0.0806
10,14,20,0.0133
10,14,21,0.0085
10,14,22,0.0045
10,14,23,0.0143
10,15,0,0.0125
10,15,1,0.042
10,15,2,0.055
10,15,3,0.0163
10,15,4,0.1443
10,15,5,0.0097
10,15,6,0.0105
10,15,7,0.0191
10,15,8,0.008
10,15,9,0.0364
10,15,10,0.047
10,15,11,0.0393
10,15,12,0.0048
10,15,13,0.0093
10,15,14,0.0166
10,15,15,0.0083
10,15,16,0.0108
10,15,17,0.0039
10,15,18,0.0729
10,15,19,0.0166
10,15,20,0.1639
10,15,21,0.0601
10,15,22,0.0082
10,15,23,0.0418
10,16,0,0.0053
10,16,1,0.0815
10,16,2,0.0054
10,16,3,0.0149
10,16,4,0.0115
10,16,5,0.0121
10,16,6,0.0136
10,16,7,0.0137
10,16,8,0.0056
10,16,9,0.0341
10,16,10,0.0037
10,16,11,0.0068
10,16,12,0.0069
10,16,13,0.0068
10,16,14,0.0677
10,16,15,0.0113
10,16,16,0.0034
10,16,17,0.0093
10,16,18,0.0062
10,16,19,0.0168
10,16,20,0.1255
10,16,21,0.0645
10,16,22,0.0068
10,16,23,0.0022
10,17,0,0.0236
10,17,1,0.0531
10,17,2,0.0037
10,17,3,0.0025
10,17,4,0.0154
10,17,5,0.0026
10,17,6,0.0206
10,17,7,0.0131
10,17,8,0.0253
10,17,9,0.0058
10,17,10,0.0019
10,17,11,0.003
10,17,12,0.0031
10,17,13,0.0059
10,17,14,0.0056
10,17,15,0.0055
10,17,16,0.0081
10,17,17,0.0126
10,17,18,0.0121
10,17,19,0.0015
10,17,20,0.006
10,17,21,0.0411
10,17,22,0.0075
10,17,23,0.0046
10,18,0,0.0077
10,18,1,0.084
10,18,2,0.1319
10,18,3,0.0125
10,18,4,0.0143
10,18,5,0.0103
10,18,6,0.0065
10,18,7,0.0833
10,18,8,0.0113
10,18,9,0.0113
10,18,10,0.016
10,18,11,0.0466
10,18,12,0.0048
10,18,13,0.0147
10,18,14,0.0046
10,18,15,0.0167
10,18,16,0.0169
10,18,17,0.2896
10,18,18,0.0212
10,18,19,0.025
10,18,20,0.0164
10,18,21,0.1281
10,18,22,0.0041
10,18,23,0.0831
10,19,0,0.0115
10,19,1,0.0254
10,19,2,0.0265
10,19,3,0.0376
10,19,4,0.0407
10,19,5,0.0288
10,19,6,0.0586
10,19,7,0.2013
10,19,8,0.0191
10,19,9,0.0746
10,19,10,0.0095
10,19,11,0.0398
10,19,12,0.0047
10,19,13,0.006
10,19,14,0.0043
10,19,15,0.0726
10,19,16,0.004
10,19,17,0.0182
10,19,18,0.0553
10,19,19,0.0747
10,19,20,0.0495
10,19,21,0.0997
10,19,22,0.0782
10,19,23,0.1
10,20,0,0.0544
10,20,1,0.0768
10,20,2,0.0814
10,20,3,0.0149
10,20,4,0.063
10,20,5,0.4299
10,20,6,0.2508
10,20,7,0.0146
10,20,8,0.1365
10,20,9,0.0399
10,20,10,0.047
10,20,11,0.3796
10,20,12,0.3459
10,20,13,0.0738
10,20,14,0.0348
10,20,15,0.0816
10,20,16,0.3132
10,20,17,0.076
10,20,18,0.0923
10,20,19,0.006
10,20,20,0.1186
10,20,21,0.015
10,20,22,0.0111
10,20,23,0.0292
10,21,0,0.0051
10,21,1,0.0036
10,21,2,0.0115
10,21,3,0.0141
10,21,4,0.0767
10,21,5,0.0097
10,21,6,0.1278
10,21,7,0.0092
10,21,8,0.0351
10,21,9,0.0089
10,21,10,0.0011
10,21,11,0.0105
10,21,12,0.003
10,21,13,0.0044
10,21,14,0.0066
10,21,15,0.0439
10,21,16,0.0118
10,21,17,0.0221
10,21,18,0.1002
10,21,19,0.0099
10,21,20,0.0223
10,21,21,0.0043
10,21,22,0.006
10,21,23,0.0089
10,22,0,0.3802
10,22,1,0.0626
10,22,2,0.056
10,22,3,0.1068
10,22,4,0.0164
10,22,5,0.0897
10,22,6,0.0128
10,22,7,0.0128
10,22,8,0.1214
10,22,9,0.0499
10,22,10,0.0155
10,22,11,0.0024
10,22,12,0.0451
10,22,13,0.0086
10,22,14,0.0452
10,22,15,0.0109
10,22,16,0.0267
10,22,17,0.1159
10,22,18,0.1471
10,22,19,0.0065
10,22,20,0.1045
10,22,21,0.0251
10,22,22,0.0136
10,22,23,0.0171
10,23,0,0.025
10,23,1,0.139
10,23,2,0.0064
10,23,3,0.2795
10,23,4,0.0439
10,23,5,0.0011
10,23,6,0.0344
10,23,7,0.15
10,23,8,0.0006
10,23,9,0.1753
10,23,10,0.1172
10,23,11,0.0311
10,23,12,0.0207
10,23,13,0.4361
10,23,14,0.0053
10,23,15,0.0026
10,23,16,0.001
10,23,17,0.0052
10,23,18,0.0216
10,23,19,0.0308
10,23,20,0.0534
10,23,21,0.1348
10,23,22,0.0112
10,23,23,0.0111
10,24,0,0.2107
10,24,1,0.1802
10,24,2,0.0198
10,24,3,0.0057
10,24,4,0.0049
10,24,5,0.0015
10,24,6,0.0973
10,24,7,0.0009
10,24,8,0.3443
10,24,9,0.0039
10,24,10,0.122
10,24,11,0.001
10,24,12,0.0266
10,24,13,0.0141
10,24,14,0.0052
10,24,15,0.2129
10,24,16,0.0878
10,24,17,0.0029
10,24,18,0.0732
10,24,19,0.0706
10,24,20,0.0025
10,24,21,0.075
10,24,22,0.0103
10,24,23,0.0041
10,25,0,0.0245
10,25,1,0.0063
10,25,2,0.0112
10,25,3,0.0047
10,25,4,0.0053
10,25,5,0.011
10,25,6,0.0101
10,25,7,0.1535
10,25,8,0.0108
10,25,9,0.0048
10,25,10,0.0075
10,25,11,0.0044
10,25,12,0.2763
10,25,13,0.0066
10,25,14,0.1994
10,25,15,0.0051
10,25,16,0.0047
10,25,17,0.0019
10,25,18,0.0068
10,25,19,0.0019
10,25,20,0.0055
10,25,21,0.0012
10,25,22,0.0074
10,25,23,0.0019
10,26,0,0.0198
10,26,1,0.1126
10,26,2,0.3693
10,26,3,0.1184
10,26,4,0.0576
10,26,5,0.0093
10,26,6,0.2751
10,26,7,0.5132
10,26,8,0.0306
10,26,9,0.0966
10,26,10,0.1766
10,26,11,0.0113
10,26,12,0.0528
10,26,13,0.167
10,26,14,0.0217
10,26,15,0.0121
10,26,16,0.0718
10,26,17,0.3847
10,26,18,0.1053
10,26,19,0.1055
10,26,20,0.089
10,26,21,0.0427
10,26,22,0.0034
10,26,23,0.1247
10,27,0,0.0058
10,27,1,0.1832
10,27,2,0.1678
10,27,3,0.2777
10,27,4,0.1917
10,27,5,0.2174
10,27,6,0.0009
10,27,7,0.2019
10,27,8,0.2264
10,27,9,0.2184
10,27,10,0.0696
10,27,11,0.0278
10,27,12,0.1525
10,27,13,0.0022
10,27,14,0.2441
10,27,15,0.1607
10,27,16,0.1939
10,27,17,0.0027
10,27,18,0.1966
10,27,19,0.0762
10,27,20,0.3426
10,27,21,0.0917
10,27,22,0.2298
10,27,23,0.5131
10,28,0,0.0129
10,28,1,0.0918
10,28,2,0.0599
10,28,3,0.0008
10,28,4,0.0049
10,28,5,0.0088
10,28,6,0.1546
10,28,7,0.1657
10,28,8,0.1045
10,28,9,0.0043
10,28,10,0.0979
10,28,11,0.2124
10,28,12,0.1412
10,28,13,0.156
10,28,14,0.2585
10,28,15,0.0169
10,28,16,0.0411
10,28,17,0.2015
10,28,18,0.0897
10,28,19,0.2489
10,28,20,0.1702
10,28,21,0.188
10,28,22,0.0096
10,28,23,0.0143
10,29,0,0.0667
10,29,1,0.3184
10,29,2,0.0251
10,29,3,0.081
10,29,4,0.0703
10,29,5,0.1906
10,29,6,0.2103
10,29,7,0.0654
10,29,8,0.1491
10,29,9,0.1458
10,29,10,0.1271
10,29,11,0.0423
10,29,12,0.0182
10,29,13,0.1422
10,29,14,0.0502
10,29,15,0.0488
10,29,16,0.0275
10,29,17,0.0445
10,29,18,0.0779
10,29,19,0.1033
10,29,20,0.1049
10,29,21,0.1539
10,29,22,0.016
10,29,23,0.1591
10,30,0,0.1963
10,30,1,0.101
10,30,2,0.0012
10,30,3,0.0115
10,30,4,0.001
10,30,5,0.0851
10,30,6,0.4016
10,30,7,0.0012
10,30,8,0.1026
10,30,9,0.3129
10,30,10,0.425
10,30,11,0.575
10,30,12,0.0013
10,30,13,0.1741
10,30,14,0.3788
10,30,15,0.1625
10,30,16,0.4326
10,30,17,0.0534
10,30,18,0.2151
10,30,19,0.0011
10,30,20,0.3609
10,30,21,0.2844
10,30,22,0.1984
10,30,23,0.1269
10,31,0,0.0762
10,31,1,0.0004
10,31,2,0.0732
10,31,3,0.1864
10,31,4,0.0476
10,31,5,0.0505
10,31,6,0.0779
10,31,7,0.0246
10,31,8,0.0193
10,31,9,0.0436
10,31,10,0.0006
10,31,11,0.1441
10,31,12,0.0088
10,31,13,0.0344
10,31,14,0.1783
10,31,15,0.0013
10,31,16,0.0069
10,31,17,0.135
10,31,18,0.0369
10,31,19,0.2229
10,31,20,0.0163
10,31,21,0.0573
10,31,22,0.0064
10,31,23,0.0048
10,32,0,0.0107
10,32,1,0.2831
10,32,2,0.4067
10,32,3,0.1081
10,32,4,0.0029
10,32,5,0.1622
10,32,6,0.0746
10,32,7,0.1317
10,32,8,0.022
10,32,9,0.0326
10,32,10,0.0806
10,32,11,0.0321
10,32,12,0.0093
10,32,13,0.12
10,32,14,0.1227
10,32,15,0.0005
10,32,16,0.2102
10,32,17,0.0166
10,32,18,0.2545
10,32,19,0.276
10,32,20,0.0908
10,32,21,0.0067
10,32,22,0.0094
10,32,23,0.2648
10,33,0,0.0882
10,33,1,0.0072
10,33,2,0.0179
10,33,3,0.0053
10,33,4,0.0207
10,33,5,0.0261
10,33,6,0.025
10,33,7,0.0529
10,33,8,0.0043
10,33,9,0.038
10,33,10,0.0197
10,33,11,0.0061
10,33,12,0.0054
10,33,13,0.0426
10,33,14,0.141
10,33,15,0.0035
10,33,16,0.0474
10,33,17,0.0041
10,33,18,0.1111
10,33,19,0.2177
10,33,20,0.0163
10,33,21,0.0241
10,33,22,0.1027
10,33,23,0.0591
10,34,0,0.0063
10,34,1,0.0115
10,34,2,0.0113
10,34,3,0.0094
10,34,4,0.0678
10,34,5,0.0665
10,34,6,0.1261
10,34,7,0.0042
10,34,8,0.0075
10,34,9,0.0688
10,34,10,0.0141
10,34,11,0.0096
10,34,12,0.0315
10,34,13,0.0591
10,34,14,0.398
10,34,15,0.0036
10,34,16,0.0098
10,34,17,0.0085
10,34,18,0.0563
10,34,19,0.0204
10,34,20,0.0357
10,34,21,0.0146
10,34,22,0.0938
10,34,23,0.0104
10,35,0,0.081
10,35,1,0.0144
10,35,2,0.0027
10,35,3,0.0019
10,35,4,0.0472
10,35,5,0.0027
10,35,6,0.0371
10,35,7,0.0413
10,35,8,0.0034
10,35,9,0.0131
10,35,10,0.0002
10,35,11,0.0029
10,35,12,0.002
10,35,13,0.1232
10,35,14,0.3109
10,35,15,0.0003
10,35,16,0.046
10,35,17,0.0015
10,35,18,0.0633
10,35,19,0.0678
10,35,20,0.0035
10,35,21,0.0046
10,35,22,0.0017
10,35,23,0.0021
10,36,0,0.0022
10,36,1,0.0606
10,36,2,0.1396
10,36,3,0.1211
10,36,4,0.4406
10,36,5,0.0537
10,36,6,0.0714
10,36,7,0.1047
10,36,8,0.1709
10,36,9,0.0108
10,36,10,0.0863
10,36,11,0.1397
10,36,12,0.0833
10,36,13,0.0944
10,36,14,0.0011
10,36,15,0.0806
10,36,16,0.1798
10,36,17,0.009
10,36,18,0.0039
10,36,19,0.2749
10,36,20,0.1851
10,36,21,0.3257
10,36,22,0.0236
10,36,23,0.1355
10,37,0,0.0133
10,37,1,0.0133
10,37,2,0.0051
10,37,3,0.0081
10,37,4,0.0042
10,37,5,0.024
10,37,6,0.1237
10,37,7,0.045
10,37,8,0.1226
10,37,9,0.003
10,37,10,0.0636
10,37,11,0.0146
10,37,12,0.0003
10,37,13,0.0088
10,37,14,0.0185
10,37,15,0.0422
10,37,16,0.003
10,37,17,0.0685
10,37,18,0.0048
10,37,19,0.0434
10,37,20,0.0104
10,37,21,0.002
10,37,22,0.0022
10,37,23,0.053
10,38,0,0.073
10,38,1,0.2137
10,38,2,0.0048
10,38,3,0.3087
10,38,4,0.0001
10,38,5,0.0097
10,38,6,0.0091
10,38,7,0.0003
10,38,8,0.0086
10,38,9,0.0215
10,38,10,0.1945
10,38,11,0.0434
10,38,12,0.0005
10,38,13,0.0628
10,38,14,0.0334
10,38,15,0.0022
10,38,16,0.0201
10,38,17,0.2296
10,38,18,0.0001
10,38,19,0.0027
10,38,20,0.0182
10,38,21,0.0179
10,38,22,0.1308
10,38,23,0.0017
10,39,0,0.1925
10,39,1,0.0959
10,39,2,0.1153
10,39,3,0.0778
10,39,4,0.1085
10,39,5,0.2212
10,39,6,0.2594
10,39,7,0.1549
10,39,8,0.0211
10,39,9,0.1037
10,39,10,0.1662
10,39,11,0.0515
10,39,12,0.0016
10,39,13,0.1715
10,39,14,0.1747
10,39,15,0.0452
10,39,16,0.0959
10,39,17,0.1007
10,39,18,0.0205
10,39,19,0.0441
10,39,20,0.1178
10,39,21,0.0824
10,39,22,0.0508
10,39,23,0.037
10,40,0,0.0614
10,40,1,0.0157
10,40,2,0.0453
10,40,3,0.0145
10,40,4,0.0018
10,40,5,0.0027
10,40,6,0.0074
10,40,7,0.0751
10,40,8,0.1091
10,40,9,0.1299
10,40,10,0.0141
10,40,11,0.3213
10,40,12,0.0697
10,40,13,0.0006
10,40,14,0.0084
10,40,15,0.1733
10,40,16,0.0046
10,40,17,0.0528
10,40,18,0.0004
10,40,19,0.0097
10,40,20,0.0073
10,40,21,0.1774
10,40,22,0.0287
10,40,23,0.154
10,41,0,0.2165
10,41,1,0.1694
10,41,2,0.0045
10,41,3,0.0453
10,41,4,0.1731
10,41,5,0.0995
10,41,6,0.3236
10,41,7,0.0129
10,41,8,0.1774
10,41,9,0.037
10,41,10,0.1928
10,41,11,0.0085
10,41,12,0.0568
10,41,13,0.1236
10,41,14,0.0045
10,41,15,0.0193
10,41,16,0.0465
10,41,17,0.5248
10,41,18,0.1413
10,41,19,0.3508
10,41,20,0.1033
10,41,21,0.0254
10,41,22,0.0136
10,41,23,0.2141
10,42,0,0.3139
10,42,1,0.3176
10,42,2,0.067
10,42,3,0.1253
10,42,4,0.1723
10,42,5,0.1549
10,42,6,0.002
10,42,7,0.184
10,42,8,0.0043
10,42,9,0.345
10,42,10,0.2366
10,42,11,0.0314
10,42,12,0.3191
10,42,13,0.1296
10,42,14,0.1552
10,42,15,0.1992
10,42,16,0.136
10,42,17,0.1231
10,42,18,0.2607
10,42,19,0.1793
10,42,20,0.2088
10,42,21,0.0041
10,42,22,0.1527
10,42,23,0.1186
10,43,0,0.0106
10,43,1,0.0591
10,43,2,0.1602
10,43,3,0.0361
10,43,4,0.0297
10,43,5,0.0001
10,43,6,0.1405
10,43,7,0.0011
10,43,8,0.0171
10,43,9,0.021
10,43,10,0.1805
10,43,11,0.0067
10,43,12,0.0692
10,43,13,0.0603
10,43,14,0.1642
10,43,15,0.1228
10,43,16,0.2055
10,43,17,0.0896
10,43,18,0.0751
10,43,19,0.3206
10,43,20,0.0191
10,43,21,0.0376
10,43,22,0.1226
10,43,23,0.0141
10,44,0,0.0181
10,44,1,0.2
10,44,2,0.0673
10,44,3,0.39
10,44,4,0.0376
10,44,5,0.1216
10,44,6,0.0278
10,44,7,0.2743
10,44,8,0.1239
10,44,9,0.0127
10,44,10,0.0275
10,44,11,0.3235
10,44,12,0.1513
10,44,13,0.2413
10,44,14,0.2504
10,44,15,0.1593
10,44,16,0.0832
10,44,17,0.1116
10,44,18,0.1332
10,44,19,0.0063
10,44,20,0.004
10,44,21,0.0029
10,44,22,0.1174
10,44,23,0.42
10,45,0,0.2198
10,45,1,0.0435
10,45,2,0.0046
10,45,3,0.0981
10,45,4,0.1154
10,45,5,0.0842
10,45,6,0.6446
10,45,7,0.0013
10,45,8,0.0016
10,45,9,0.03
10,45,10,0.1322
10,45,11,0.0004
10,45,12,0.3141
10,45,13,0.1662
10,45,14,0.0074
10,45,15,0.1006
10,45,16,0.0017
10,45,17,0.0884
10,45,18,0.0034
10,45,19,0.0904
10,45,20,0.0752
10,45,21,0.0001
10,45,22,0.0793
10,45,23,0.1333
10,46,0,0.0001
10,46,1,0.166
10,46,2,0.1989
10,46,3,0.3706
10,46,4,0.0037
10,46,5,0.0002
10,46,6,0.0005
10,46,7,0.0005
10,46,8,0.1272
10,46,9,0.0441
10,46,10,0.0002
10,46,11,0.1123
10,46,12,0.2902
10,46,13,0.0832
10,46,14,0.0721
10,46,15,0.0001
10,46,16,0.1348
10,46,17,0.0001
10,46,18,0.2918
10,46,19,0.1625
10,46,20,0.0001
10,46,21,0.094
10,46,22,0.1181
10,46,23,0.4783
10,47,0,0.8258
10,47,1,0.4104
10,47,2,0.8934
10,47,3,0.8648
10,47,4,0.9058
10,47,5,0.1182
10,47,6,0.8298
10,47,7,0.5346
10,47,8,0.5035
10,47,9,0.0995
10,47,10,0.864
10,47,11,0.0774
10,47,12,0.7477
10,47,13,0.8826
10,47,14,0.8683
10,47,15,0.1189
10,47,16,0.4869
10,47,17,0.5915
10,47,18,0.0482
10,47,19,0.8741
10,47,20,0.336
10,47,21,0.9068
10,47,22,0.5198
10,47,23,0.9111
10,48,0,0.6523
10,48,1,0.1633
10,48,2,0.0003
10,48,3,0.0001
10,48,4,0.1307
10,48,5,0.0001
10,48,6,0.618
10,48,7,0.0927
10,48,8,0.003
10,48,9,0.1344
10,48,10,0.3101
10,48,11,0.3034
10,48,12,0.4265
10,48,13,0.0742
10,48,14,0.1064
10,48,15,0.0522
10,48,16,0.5315
10,48,17,0.3174
10,48,18,0.0945
10,48,19,0.0003
10,48,20,0.6322
10,48,21,0.0293
10,48,22,0.0005
10,48,23,0.2642
10,49,0,0.7677
10,49,1,0.7563
10,49,2,0.0298
10,49,3,0.0655
10,49,4,0.2513
10,49,5,0.1246
10,49,6,0.2692
10,49,7,0.5599
10,49,8,0.5229
10,49,9,0.0929
10,49,10,0.1815
10,49,11,0.0223
10,49,12,0.0015
10,49,13,0.434
10,49,14,0.0127
10,49,15,0.2369
10,49,16,0.3811
10,49,17,0.8131
10,49,18,0.1615
10,49,19,0.015
10,49,20,0.0878
10,49,21,0.5289
10,49,22,0.0039
10,49,23,0.1267
10,50,0,0.0003
10,50,1,0.6303
10,50,2,0.0016
10,50,3,0.4022
10,50,4,0.0579
10,50,5,0.0652
10,50,6,0.3367
10,50,7,0.0002
10,50,8,0.0019
10,50,9,0.0976
10,50,10,0.1419
10,50,11,0.7875
10,50,12,0.0038
10,50,13,0.2508
10,50,14,0.0003
10,50,15,0.7373
10,50,16,0.0207
10,50,17,0.5418
10,50,18,0.0004
10,50,19,0.0004
10,50,20,0.0169
10,50,21,0.7849
10,50,22,0.0012
10,50,23,0.0001
10,51,0,0.4292
10,51,1,0.1704
10,51,2,0.3336
10,51,3,0.3111
10,51,4,0.3867
10,51,5,0.519
10,51,6,0.3004
10,51,7,0.5601
10,51,8,0.3945
10,51,9,0.6546
10,51,10,0.4841
10,51,11,0.2662
10,51,12,0.5596
10,51,13,0.7061
10,51,14,0.5417
10,51,15,0.4069
10,51,16,0.4738
10,51,17,0.4775
10,51,18,0.3346
10,51,19,0.5208
10,51,20,0.6558
10,51,21,0.3237
10,51,22,0.5907
10,51,23,0.4361
10,52,0,0.8561
10,52,1,0.0171
10,52,2,0.067
10,52,3,0.6768
10,52,4,0.7639
10,52,5,0.4093
10,52,6,0.4454
10,52,7,0.3936
10,52,8,0.857
10,52,9,0.8788
10,52,10,0.5152
10,52,11,0.1092
10,52,12,0.8507
10,52,13,0.8547
10,52,14,0.1175
10,52,15,0.093
10,52,16,0.8764
10,52,17,0.0164
10,52,18,0.7159
10,52,19,0.8196
10,52,20,0.4696
10,52,21,0.4314
10,52,22,0.0825
10,52,23,0.587
10,53,0,0.0079
10,53,1,0.2313
10,53,2,0.001
10,53,3,0.0176
10,53,4,0.0128
10,53,5,0.0135
10,53,6,0.4642
10,53,7,0.1349
10,53,8,0.0085
10,53,9,0.3206
10,53,10,0.4308
10,53,11,0.5367
10,53,12,0.1124
10,53,13,0.4064
10,53,14,0.0053
10,53,15,0.1919
10,53,16,0.2574
10,53,17,0.004
10,53,18,0.0239
10,53,19,0.8344
10,53,20,0.8631
10,53,21,0.0136
10,53,22,0.297
10,53,23,0.1332
10,54,0,0.844
10,54,1,0.7635
10,54,2,0.8702
10,54,3,0.8283
10,54,4,0.8632
10,54,5,0.8806
10,54,6,0.8252
10,54,7,0.8134
10,54,8,0.8463
10,54,9,0.8597
10,54,10,0.8455
10,54,11,0.4733
10,54,12,0.8315
10,54,13,0.7033
10,54,14,0.6717
10,54,15,0.7822
10,54,16,0.8643
10,54,17,0.8322
10,54,18,0.8736
10,54,19,0.8505
10,54,20,0.847
10,54,21,0.7007
10,54,22,0.7912
10,54,23,0.7461
10,55,0,0.8691
10,55,1,0.7134
10,55,2,0.8799
10,55,3,0.7382
10,55,4,0.5679
10,55,5,0.8046
10,55,6,0.6547
10,55,7,0.8995
10,55,8,0.8819
10,55,9,0.8301
10,55,10,0.7736
10,55,11,0.869
10,55,12,0.0688
10,55,13,0.5034
10,55,14,0.6121
10,55,15,0.8603
10,55,16,0.7981
10,55,17,0.8427
10,55,18,0.6764
10,55,19,0.651
10,55,20,0.6368
10,55,21,0.874
10,55,22,0.7646
10,55,23,0.4926
10,56,0,0.0026
10,56,1,0.6254
10,56,2,0.4268
10,56,3,0.6313
10,56,4,0.2912
10,56,5,0.7281
10,56,6,0.0016
10,56,7,0.2316
10,56,8,0.8175
10,56,9,0.8676
10,56,10,0.7418
10,56,11,0.8086
10,56,12,0.5721
10,56,13,0.5214
10,56,14,0.692
10,56,15,0.5582
10,56,16,0.5725
10,56,17,0.1293
10,56,18,0.7791
10,56,19,0.6221
10,56,20,0.6605
10,56,21,0.796
10,56,22,0.1385
10,56,23,0.3173
10,57,0,0.0008
10,57,1,0.6156
10,57,2,0.6396
10,57,3,0.3137
10,57,4,0.6594
10,57,5,0.0073
10,57,6,0.3882
10,57,7,0.3231
10,57,8,0.1049
10,57,9,0.2161
10,57,10,0.0015
10,57,11,0.2372
10,57,12,0.0021
10,57,13,0.2682
10,57,14,0.2708
10,57,15,0.0878
10,57,16,0.6245
10,57,17,0.4777
10,57,18,0.4963
10,57,19,0.0025
10,57,20,0.5446
10,57,21,0.6177
10,57,22,0.4308
10,57,23,0.6787
10,58,0,0.7318
10,58,1,0.4335
10,58,2,0.477
10,58,3,0.0031
10,58,4,0.4657
10,58,5,0.4927
10,58,6,0.6062
10,58,7,0.6794
10,58,8,0.478
10,58,9,0.5829
10,58,10,0.4607
10,58,11,0.4986
10,58,12,0.7377
10,58,13,0.3616
10,58,14,0.4498
10,58,15,0.2515
10,58,16,0.5258
10,58,17,0.0018
10,58,18,0.4855
10,58,19,0.5357
10,58,20,0.4031
10,58,21,0.6656
10,58,22,0.4463
10,58,23,0.5496
10,59,0,0.6461
10,59,1,0.0016
10,59,2,0.5168
10,59,3,0.6874
10,59,4,0.0019
10,59,5,0.5173
10,59,6,0.571
10,59,7,0.0356
10,59,8,0.8025
10,59,9,0.6138
10,59,10,0.7606
10,59,11,0.4862
10,59,12,0.735
10,59,13,0.7959
10,59,14,0.6222
10,59,15,0.6378
10,59,16,0.1991
10,59,17,0.0986
10,59,18,0.6316
10,59,19,0.2515
10,59,20,0.0072
10,59,21,0.576
10,59,22,0.158
10,59,23,0.4009
11,0,0,0.6333
11,0,1,0.5636
11,0,2,0.8797
11,0,3,0.6503
11,0,4,0.8792
11,0,5,0.3002
11,0,6,0.0062
11,0,7,0.8744
11,0,8,0.8544
11,0,9,0.0119
11,0,10,0.7293
11,0,11,0.3397
11,0,12,0.0193
11,0,13,0.7614
11,0,14,0.4415
11,0,15,0.6604
11,0,16,0.7783
11,0,17,0.2688
11,0,18,0.0698
11,0,19,0.2561
11,0,20,0.5384
11,0,21,0.0168
11,0,22,0.118
11,0,23,0.7474
11,1,0,0.0825
11,1,1,0.4959
11,1,2,0.1744
11,1,3,0.1673
11,1,4,0.318
11,1,5,0.0742
11,1,6,0.0607
11,1,7,0.0021
11,1,8,0.5125
11,1,9,0.0472
11,1,10,0.0135
11,1,11,0.0015
11,1,12,0.001
11,1,13,0.6685
11,1,14,0.2937
11,1,15,0.0014
11,1,16,0.5663
11,1,17,0.1948
11,1,18,0.0011
11,1,19,0.0035
11,1,20,0.7448
11,1,21,0.0037
11,1,22,0.2131
11,1,23,0.3908
11,2,0,0.0016
11,2,1,0.0872
11,2,2,0.0148
11,2,3,0.0027
11,2,4,0.0036
11,2,5,0.0453
11,2,6,0.0345
11,2,7,0.0018
11,2,8,0.008
11,2,9,0.061
11,2,10,0.0071
11,2,11,0.0037
11,2,12,0.0142
11,2,13,0.0737
11,2,14,0.0271
11,2,15,0.0158
11,2,16,0.0148
11,2,17,0.0117
11,2,18,0.3244
11,2,19,0.0019
11,2,20,0.7216
11,2,21,0.0502
11,2,22,0.0162
11,2,23,0.0297
11,3,0,0.0248
11,3,1,0.0529
11,3,2,0.0791
11,3,3,0.2598
11,3,4,0.0296
11,3,5,0.0926
11,3,6,0.2539
11,3,7,0.0697
11,3,8,0.1471
11,3,9,0.0102
11,3,10,0.0655
11,3,11,0.0614
11,3,12,0.0244
11,3,13,0.0256
11,3,14,0.4234
11,3,15,0.0293
11,3,16,0.1791
11,3,17,0.0024
11,3,18,0.2351
11,3,19,0.055
11,3,20,0.2647
11,3,21,0.1076
11,3,22,0.0076
11,3,23,0.0662
11,4,0,0.0838
11,4,1,0.0138
11,4,2,0.1475
11,4,3,0.2919
11,4,4,0.0051
11,4,5,0.003
11,4,6,0.0029
11,4,7,0.0244
11,4,8,0.0041
11,4,9,0.5453
11,4,10,0.005
11,4,11,0.0026
11,4,12,0.3664
11,4,13,0.0558
11,4,14,0.0701
11,4,15,0.0195
11,4,16,0.0053
11,4,17,0.0891
11,4,18,0.0015
11,4,19,0.0033
11,4,20,0.0085
11,4,21,0.0037
11,4,22,0.009
11,4,23,0.0016
11,5,0,0.0075
11,5,1,0.111
11,5,2,0.0175
11,5,3,0.021
11,5,4,0.3675
11,5,5,0.0169
11,5,6,0.0259
11,5,7,0.0407
11,5,8,0.0398
11,5,9,0.0383
11,5,10,0.0396
11,5,11,0.0596
11,5,12,0.1659
11,5,13,0.1121
11,5,14,0.4413
11,5,15,0.0363
11,5,16,0.0738
11,5,17,0.016
11,5,18,0.0085
11,5,19,0.1316
