Step,Layer,Head,Sparsity
1,44,15,0.2441
1,44,16,0.0962
1,44,17,0.2257
1,44,18,0.1733
1,44,19,0.0251
1,44,20,0.0087
1,44,21,0.0052
1,44,22,0.2959
1,44,23,0.2741
1,45,0,0.1944
1,45,1,0.0285
1,45,2,0.0223
1,45,3,0.1291
1,45,4,0.2246
1,45,5,0.0326
1,45,6,0.6133
1,45,7,0.0028
1,45,8,0.0047
1,45,9,0.1474
1,45,10,0.0861
1,45,11,0.0005
1,45,12,0.0593
1,45,13,0.2918
1,45,14,0.0066
1,45,15,0.132
1,45,16,0.0008
1,45,17,0.0006
1,45,18,0.008
1,45,19,0.0049
1,45,20,0.2375
1,45,21,0.0002
1,45,22,0.0099
1,45,23,0.1957
1,46,0,0.0002
1,46,1,0.021
1,46,2,0.3352
1,46,3,0.3827
1,46,4,0.0039
1,46,5,0.0003
1,46,6,0.0011
1,46,7,0.0007
1,46,8,0.2976
1,46,9,0.2288
1,46,10,0.0002
1,46,11,0.2349
1,46,12,0.167
1,46,13,0.1498
1,46,14,0.1492
1,46,15,0.0002
1,46,16,0.0015
1,46,17,0.0002
1,46,18,0.2634
1,46,19,0.0137
1,46,20,0.0002
1,46,21,0.1356
1,46,22,0.1967
1,46,23,0.5922
1,47,0,0.8018
1,47,1,0.3758
1,47,2,0.8661
1,47,3,0.8536
1,47,4,0.8934
1,47,5,0.1578
1,47,6,0.7931
1,47,7,0.6055
1,47,8,0.404
1,47,9,0.1303
1,47,10,0.8429
1,47,11,0.0887
1,47,12,0.5766
1,47,13,0.8639
1,47,14,0.8568
1,47,15,0.115
1,47,16,0.0036
1,47,17,0.1211
1,47,18,0.0562
1,47,19,0.8558
1,47,20,0.0894
1,47,21,0.8905
1,47,22,0.5073
1,47,23,0.9014
1,48,0,0.646
1,48,1,0.0975
1,48,2,0.0008
1,48,3,0.0001
1,48,4,0.2555
1,48,5,0.0001
1,48,6,0.567
1,48,7,0.1574
1,48,8,0.0034
1,48,9,0.1594
1,48,10,0.4677
1,48,11,0.1157
1,48,12,0.383
