Step,Layer,Head,Sparsity
1,12,35,0.2794
1,12,36,0.1448
1,12,37,0.275
1,12,38,0.1971
1,12,39,0.1604
1,13,0,0.1765
1,13,1,0.2728
1,13,2,0.3803
1,13,3,0.5623
1,13,4,0.0659
1,13,5,0.4106
1,13,6,0.1376
1,13,7,0.1893
1,13,8,0.1942
1,13,9,0.27
1,13,10,0.1393
1,13,11,0.1483
1,13,12,0.2697
1,13,13,0.075
1,13,14,0.3162
1,13,15,0.0411
1,13,16,0.1057
1,13,17,0.4805
1,13,18,0.087
1,13,19,0.0915
1,13,20,0.2233
1,13,21,0.0698
1,13,22,0.186
1,13,23,0.194
1,13,24,0.4513
1,13,25,0.1049
1,13,26,0.0621
1,13,27,0.3507
1,13,28,0.2391
1,13,29,0.3616
1,13,30,0.1585
1,13,31,0.1175
1,13,32,0.3277
1,13,33,0.3265
1,13,34,0.1104
1,13,35,0.2837
1,13,36,0.2945
1,13,37,0.0813
1,13,38,0.0809
1,13,39,0.1102
1,14,0,0.0559
1,14,1,0.1251
1,14,2,0.3125
1,14,3,0.2813
1,14,4,0.1382
1,14,5,0.2966
1,14,6,0.0288
1,14,7,0.2693
1,14,8,0.236
1,14,9,0.072
1,14,10,0.1767
1,14,11,0.0852
1,14,12,0.2922
1,14,13,0.3727
1,14,14,0.227
1,14,15,0.3642
1,14,16,0.3039
1,14,17,0.1939
1,14,18,0.1394
1,14,19,0.0984
1,14,20,0.4194
1,14,21,0.2
1,14,22,0.1754
1,14,23,0.1661
1,14,24,0.3331
1,14,25,0.4309
1,14,26,0.3525
1,14,27,0.1132
1,14,28,0.2304
1,14,29,0.3099
1,14,30,0.3515
1,14,31,0.2319
1,14,32,0.3229
1,14,33,0.2642
1,14,34,0.1476
1,14,35,0.3347
1,14,36,0.4501
1,14,37,0.3394
1,14,38,0.0696
1,14,39,0.233
1,15,0,0.0933
1,15,1,0.5256
1,15,2,0.1635
1,15,3,0.4094
1,15,4,0.4215
1,15,5,0.396
1,15,6,0.0745
1,15,7,0.0716
1,15,8,0.1036
1,15,9,0.157
1,15,10,0.0978
1,15,11,0.2505
1,15,12,0.3184
1,15,13,0.5758
1,15,14,0.1574
1,15,15,0.1235
1,15,16,0.4321
1,15,17,0.3619
1,15,18,0.1781
1,15,19,0.117
1,15,20,0.5409
1,15,21,0.2091
1,15,22,0.2542
1,15,23,0.4203
1,15,24,0.2632
1,15,25,0.1114
1,15,26,0.2165
1,15,27,0.493
1,15,28,0.2678
1,15,29,0.1109
1,15,30,0.1254
1,15,31,0.1683
1,15,32,0.2013
1,15,33,0.1161
1,15,34,0.2401
1,15,35,0.4061
1,15,36,0.0977
1,15,37,0.0795
1,15,38,0.0549
1,15,39,0.1794
1,16,0,0.3366
1,16,1,0.1892
1,16,2,0.284
1,16,3,0.0708
1,16,4,0.1848
1,16,5,0.1982
1,16,6,0.1413
1,16,7,0.0497
1,16,8,0.3683
1,16,9,0.1999
1,16,10,0.1416
1,16,11,0.4415
1,16,12,0.3957
1,16,13,0.1703
1,16,14,0.3901
1,16,15,0.4984
1,16,16,0.1891
1,16,17,0.2558
1,16,18,0.3027
1,16,19,0.024
1,16,20,0.3373
1,16,21,0.0802
1,16,22,0.2112
1,16,23,0.1079
1,16,24,0.3343
1,16,25,0.3525
1,16,26,0.2731
1,16,27,0.2868
1,16,28,0.1595
1,16,29,0.0951
1,16,30,0.2931
1,16,31,0.1555
1,16,32,0.1101
1,16,33,0.0885
1,16,34,0.1878
1,16,35,0.5312
1,16,36,0.237
1,16,37,0.0667
1,16,38,0.0892
1,16,39,0.0786
1,17,0,0.0853
1,17,1,0.3168
1,17,2,0.1339
1,17,3,0.0513
1,17,4,0.3277
1,17,5,0.043
1,17,6,0.0369
1,17,7,0.1925
1,17,8,0.3958
1,17,9,0.3653
1,17,10,0.1391
1,17,11,0.2378
1,17,12,0.0908
1,17,13,0.4076
1,17,14,0.0697
1,17,15,0.05
1,17,16,0.4258
1,17,17,0.2186
1,17,18,0.3017
1,17,19,0.3524
1,17,20,0.2278
1,17,21,0.2762
1,17,22,0.1204
1,17,23,0.1055
1,17,24,0.0371
1,17,25,0.1824
1,17,26,0.1287
1,17,27,0.1067
1,17,28,0.4138
1,17,29,0.2126
1,17,30,0.1164
1,17,31,0.0609
1,17,32,0.476
1,17,33,0.0299
1,17,34,0.0869
1,17,35,0.3382
1,17,36,0.1459
1,17,37,0.091
1,17,38,0.0574
1,17,39,0.115
1,18,0,0.1609
1,18,1,0.091
1,18,2,0.4545
1,18,3,0.2424
1,18,4,0.042
1,18,5,0.0369
1,18,6,0.0346
1,18,7,0.3647
1,18,8,0.0908
1,18,9,0.1808
1,18,10,0.0768
1,18,11,0.0344
1,18,12,0.1389
1,18,13,0.4196
